image_id,true_label,pred_label,correct,confidence,entropy
543,7,7,True,0.9999996423721313,5.146878265804844e-06
544,5,5,True,1.0,1.6461767929701332e-12
545,9,9,True,0.9999998807907104,2.0991553810745245e-06
546,1,1,True,1.0,3.74855169127386e-09
547,6,6,True,1.0,4.849165691211965e-08
548,2,2,True,0.9999986886978149,1.878670445876196e-05
549,5,3,False,0.5975000858306885,0.7598516345024109
550,5,5,True,0.9999992847442627,1.0932433724519797e-05
551,5,3,False,0.6894492506980896,0.8194972276687622
552,8,8,True,0.9999991655349731,1.2022803275613114e-05
553,5,5,True,0.9999992847442627,1.1128015103167854e-05
554,9,9,True,1.0,3.4337848319951347e-13
555,4,4,True,0.9996792078018188,0.0029933354817330837
556,6,6,True,0.8370397090911865,0.5436437726020813
557,4,4,True,1.0,1.1730674209786685e-08
558,3,3,True,0.9999998807907104,2.147109398720204e-06
559,2,2,True,1.0,9.493118368220782e-15
560,0,0,True,1.0,6.086875004029935e-08
561,7,7,True,1.0,1.2186561093585624e-07
562,6,6,True,0.9972249269485474,0.01964404061436653
563,2,3,False,0.5409437417984009,0.7142501473426819
564,2,2,True,0.9999984502792358,2.1575140635832213e-05
565,3,3,True,0.9983129501342773,0.012457216158509254
566,9,9,True,0.9999964237213135,4.83623007312417e-05
567,7,7,True,0.998563826084137,0.011503982357680798
568,9,9,True,0.9999997615814209,4.906439244223293e-06
569,2,2,True,0.995505690574646,0.03185891732573509
570,6,2,False,0.7448062300682068,0.6354221105575562
571,7,7,True,0.9999653100967407,0.00040817572153173387
572,1,1,True,0.9999990463256836,1.492529918323271e-05
573,3,3,True,0.9988559484481812,0.009686175733804703
574,6,6,True,0.9999843835830688,0.00020529674657154828
575,6,6,True,0.999897837638855,0.0010409306269139051
576,8,8,True,1.0,2.111449209918348e-10
577,9,9,True,0.8099499344825745,0.4969983398914337
578,7,7,True,0.9656673073768616,0.17389900982379913
579,5,5,True,1.0,1.915860590832874e-13
580,4,4,True,0.9999462366104126,0.0006402431172318757
581,0,0,True,0.9999741315841675,0.00032328563975170255
582,8,8,True,1.0,2.3269082660704044e-08
583,4,4,True,0.9995291233062744,0.004609592258930206
584,0,0,True,1.0,4.742271464408532e-09
585,9,9,True,1.0,2.3156944450875017e-07
586,3,3,True,0.996315062046051,0.024882130324840546
587,4,4,True,0.9999954700469971,6.346464215312153e-05
588,8,8,True,1.0,1.120967230150427e-08
589,9,9,True,1.0,1.3952504218650574e-07
590,6,6,True,1.0,4.676214927432087e-13
591,9,9,True,0.9999995231628418,6.951553132239496e-06
592,2,2,True,1.0,8.293113751278725e-07
593,6,6,True,0.9994773268699646,0.004473169334232807
594,1,1,True,1.0,2.4971868323175883e-11
595,4,4,True,0.9999998807907104,1.731065481180849e-06
596,7,7,True,1.0,2.6594574364935397e-07
597,3,3,True,0.999518871307373,0.004229818005114794
598,5,3,False,0.5719799399375916,0.9801027178764343
599,3,3,True,0.9999995231628418,7.623435067216633e-06
600,8,8,True,0.9998928308486938,0.0010984978871420026
601,5,5,True,0.9999998807907104,2.82452106148412e-06
602,0,0,True,1.0,1.5372104655853036e-07
603,2,2,True,1.0,1.5456691926374333e-08
604,1,1,True,1.0,3.839285486750832e-11
605,6,6,True,1.0,2.5659479874207136e-08
606,4,4,True,1.0,9.62004037319275e-07
607,3,3,True,0.676939070224762,0.6787432432174683
608,3,3,True,1.0,5.630197350003918e-11
609,9,9,True,1.0,1.2731547296182628e-18
610,6,6,True,0.9999978542327881,3.181185820722021e-05
611,9,9,True,0.9985390901565552,0.010997640900313854
612,8,8,True,1.0,6.72548949864904e-08
613,8,8,True,1.0,1.528659367977525e-07
614,5,5,True,1.0,2.8365956805664894e-10
615,8,8,True,0.9999948740005493,6.772184133296832e-05
616,6,6,True,0.9847692251205444,0.07885684072971344
617,6,6,True,0.9999812841415405,0.0002346322435187176
618,2,2,True,0.8283743858337402,0.5053204298019409
619,1,1,True,1.0,1.8950885999347022e-11
620,7,7,True,1.0,2.4350614298389306e-13
621,7,7,True,0.9274404644966125,0.2677326798439026
622,1,1,True,1.0,3.5551012134149573e-10
623,2,2,True,0.9977158308029175,0.016211191192269325
624,7,7,True,0.9999990463256836,1.4482253391179256e-05
625,9,9,True,1.0,3.021050432039374e-08
626,9,9,True,0.9999992847442627,1.1225761227251496e-05
627,4,4,True,0.999997615814209,3.429619755479507e-05
628,4,4,True,0.9999722242355347,0.0003194602904841304
629,1,1,True,0.9997525811195374,0.002301864791661501
630,2,4,False,0.7148985862731934,0.5981012582778931
631,5,2,False,0.8372905254364014,0.4444071352481842
632,6,6,True,0.9940021634101868,0.03681770712137222
633,8,8,True,1.0,5.383503776101861e-07
634,7,7,True,0.9866548776626587,0.07093223184347153
635,6,6,True,0.9998231530189514,0.0018373775528743863
636,8,8,True,0.9999912977218628,0.00011480772081995383
637,3,3,True,0.9999186992645264,0.0008527282625436783
638,0,0,True,0.9999997615814209,2.7807643618871225e-06
639,5,5,True,0.9122046828269958,0.302921861410141
640,5,5,True,0.8566456437110901,0.5517784953117371
641,3,3,True,0.9963793158531189,0.023973414674401283
642,0,0,True,0.7656807899475098,0.5701115727424622
643,7,7,True,1.0,3.583814148222508e-11
644,9,9,True,0.9999980926513672,2.7948633942287415e-05
645,1,1,True,0.9999986886978149,1.8751432435237803e-05
646,3,3,True,0.9999995231628418,8.02382237452548e-06
647,4,5,False,0.4775034785270691,0.8984807729721069
648,4,4,True,0.9999998807907104,1.4338007758851745e-06
649,5,5,True,0.9999865293502808,0.00016474761650897563
650,3,3,True,1.0,2.382324559846438e-09
651,9,9,True,0.9999778270721436,0.000278863706625998
652,5,5,True,0.9999927282333374,9.382388816447929e-05
653,6,6,True,0.9999862909317017,0.0001835394650697708
654,9,9,True,0.9999933242797852,8.696824806975201e-05
655,2,4,False,0.7412856817245483,0.6348268985748291
656,1,1,True,1.0,3.3076748398629466e-14
657,1,1,True,0.9628784656524658,0.15871478617191315
658,4,4,True,0.9693180322647095,0.1449025571346283
659,1,1,True,1.0,1.0322429488951457e-06
660,9,9,True,0.9999998807907104,2.358047368034022e-06
661,4,4,True,0.9882482886314392,0.06394130736589432
662,7,7,True,1.0,1.9728764399928878e-08
663,6,6,True,0.9999991655349731,1.2735486961901188e-05
664,3,3,True,0.9999995231628418,7.158220796554815e-06
665,8,0,False,0.9999053478240967,0.0009828985203057528
666,9,9,True,1.0,3.5662302000361024e-09
667,0,0,True,0.999991774559021,0.00010740601283032447
668,1,1,True,1.0,3.3900036555678525e-08
669,3,3,True,0.9999964237213135,5.206837522564456e-05
670,6,6,True,1.0,6.906126781558442e-10
671,3,3,True,0.9740471243858337,0.12049306929111481
672,6,6,True,0.9509114623069763,0.1972414255142212
673,3,3,True,1.0,3.6433961403403714e-10
674,2,2,True,0.9997411370277405,0.0024389750324189663
675,0,8,False,0.6988548040390015,0.6163872480392456
676,3,3,True,0.9997097849845886,0.002897081431001425
677,1,1,True,0.9997373223304749,0.002477458445355296
678,0,0,True,0.7377662658691406,0.5803994536399841
679,5,5,True,0.9999984502792358,2.2865508071845397e-05
680,9,9,True,0.8946942090988159,0.34211266040802
681,6,6,True,1.0,4.15870760051007e-09
682,4,7,False,0.9833754897117615,0.0904809981584549
683,8,0,False,0.9955490827560425,0.028745800256729126
684,9,9,True,1.0,3.6190279661951763e-09
685,6,4,False,0.4334377646446228,1.0568820238113403
686,9,9,True,1.0,3.7623820725585233e-10
687,6,2,False,0.847446084022522,0.43230560421943665
688,3,3,True,0.9997403025627136,0.002544711111113429
689,0,3,False,0.921847939491272,0.2765571177005768
690,3,3,True,0.9396935701370239,0.26956427097320557
691,2,2,True,1.0,8.255057748485228e-11
692,2,0,False,0.6610142588615417,0.640392541885376
693,7,7,True,0.9999960660934448,5.3278814448276535e-05
694,8,8,True,1.0,6.853560687719584e-12
695,3,3,True,1.0,5.647793699381509e-08
696,8,8,True,0.9998514652252197,0.0014582301955670118
697,2,2,True,0.9998338222503662,0.0016130772419273853
698,7,7,True,1.0,3.5969145528724766e-07
699,5,5,True,0.6051932573318481,0.6797884106636047
700,7,7,True,1.0,6.20905154846696e-07
701,2,2,True,0.9099463820457458,0.3381309509277344
702,4,4,True,1.0,1.9474111212502976e-08
703,8,8,True,0.9999996423721313,5.764657998952316e-06
704,7,7,True,0.6572760939598083,0.8762084245681763
705,4,4,True,0.9999446868896484,0.0006316382787190378
706,2,2,True,0.8407724499702454,0.43838679790496826
707,9,9,True,0.9591799378395081,0.1764746755361557
708,8,8,True,0.999996542930603,4.930888462695293e-05
709,8,8,True,1.0,7.270270998560591e-07
710,6,6,True,0.9994020462036133,0.005076587200164795
711,8,0,False,0.9062359929084778,0.3126959800720215
712,8,8,True,1.0,2.4455797387190614e-09
713,7,7,True,0.9999992847442627,1.1919703865714837e-05
714,4,4,True,0.9999804496765137,0.0002324781526112929
715,3,3,True,0.7805671095848083,0.7441491484642029
716,3,3,True,0.9999978542327881,3.185250534443185e-05
717,8,8,True,0.9999281167984009,0.0008103240397758782
718,4,4,True,0.9999485015869141,0.0005672599654644728
719,9,9,True,0.9999754428863525,0.0002876739017665386
720,4,4,True,0.9993840456008911,0.00516881886869669
721,8,8,True,1.0,1.446170516672396e-09
722,8,8,True,1.0,2.412977373467129e-08
723,1,1,True,1.0,1.4570607819109271e-15
724,8,8,True,1.0,4.962549269293959e-07
725,2,8,False,0.9800949096679688,0.10339393466711044
726,1,1,True,0.999971866607666,0.000322693376801908
727,3,4,False,0.9088731408119202,0.3688357174396515
728,6,6,True,0.9999969005584717,4.470134081202559e-05
729,5,5,True,0.9999991655349731,1.2979655366507359e-05
730,4,4,True,0.9183043241500854,0.2835667133331299
731,2,0,False,0.9964154958724976,0.026486633345484734
732,7,7,True,1.0,5.725468432693503e-10
733,9,9,True,0.9996687173843384,0.0029857694171369076
734,9,1,False,0.9844620227813721,0.08399643003940582
735,4,2,False,0.5364724397659302,0.7389821410179138
736,1,1,True,0.9999998807907104,1.896146727631276e-06
737,4,4,True,0.9999006986618042,0.0010192355839535594
738,1,1,True,0.9999971389770508,3.88835251214914e-05
739,3,3,True,0.8969849944114685,0.3336443603038788
740,2,5,False,0.7192450165748596,0.6331180334091187
741,7,7,True,0.9882242679595947,0.07060357183218002
742,0,0,True,0.8723183870315552,0.3825809359550476
743,7,7,True,0.9999997615814209,4.601362888934091e-06
744,9,9,True,0.9598789811134338,0.17809739708900452
745,7,7,True,1.0,3.352585054017254e-07
746,6,6,True,0.6543463468551636,0.7932710647583008
747,6,6,True,1.0,6.695213716767512e-09
748,2,2,True,1.0,1.0539601191794645e-08
749,5,3,False,0.9184334874153137,0.28258606791496277
750,9,9,True,1.0,5.882594322770274e-08
751,2,0,False,0.8659873604774475,0.39546021819114685
752,9,9,True,0.9999145269393921,0.0008862561662681401
753,1,1,True,1.0,2.7545125291794648e-08
754,2,2,True,1.0,2.1781607983939466e-07
755,2,2,True,0.9999884366989136,0.0001550039742141962
756,6,6,True,0.9999985694885254,2.195499291701708e-05
757,8,8,True,1.0,9.523183457094131e-12
758,2,2,True,1.0,1.0511914751987206e-06
759,1,1,True,1.0,4.663919944691841e-11
760,3,3,True,0.9999902248382568,0.00012431282084435225
761,6,6,True,0.9849366545677185,0.08606699109077454
762,6,6,True,0.9989116191864014,0.008520588278770447
763,0,0,True,1.0,2.98856974723094e-08
764,1,1,True,1.0,5.246298187544518e-13
765,2,2,True,0.9999995231628418,7.280214049387723e-06
766,7,7,True,0.9985100626945496,0.012372666038572788
767,0,2,False,0.6707953214645386,1.1129347085952759
768,5,5,True,0.9999867677688599,0.00016224115097429603
769,4,4,True,0.9999994039535522,8.597115083830431e-06
770,6,0,False,0.9948434829711914,0.03398936986923218
771,1,1,True,0.6983391046524048,0.8426976799964905
772,6,6,True,1.0,1.9176512808249946e-11
773,4,4,True,0.9999520778656006,0.000528898963239044
774,0,0,True,0.995628833770752,0.0281118992716074
775,2,4,False,0.5166206955909729,0.7244358658790588
776,2,2,True,0.6362345218658447,0.8883740901947021
777,6,6,True,0.9999998807907104,2.9110503874107962e-06
778,0,0,True,1.0,1.4641708503404516e-06
779,5,5,True,1.0,5.949795536253077e-07
780,9,9,True,1.0,3.4239477830984614e-16
781,1,1,True,1.0,4.7411338743863496e-11
782,7,7,True,0.9999967813491821,4.5532746298704296e-05
783,6,6,True,0.9659446477890015,0.14858195185661316
784,7,7,True,0.9996706247329712,0.0031989277340471745
785,0,0,True,0.9999996423721313,6.468920673796674e-06
786,3,3,True,0.9999998807907104,1.1248598639213014e-06
787,9,9,True,0.9998735189437866,0.001272593974135816
788,6,4,False,0.7547594904899597,0.5615266561508179
789,8,8,True,1.0,2.4587790137253762e-11
790,3,3,True,0.9999774694442749,0.00026683343457989395
791,0,0,True,1.0,1.8023108561138201e-09
792,3,5,False,0.5222747325897217,0.6922236680984497
793,4,5,False,0.7587918043136597,0.5614086389541626
794,7,2,False,0.7814648747444153,0.584405779838562
795,7,7,True,0.9412439465522766,0.22353094816207886
796,1,4,False,0.8839698433876038,0.5347676873207092
797,4,3,False,0.737048864364624,0.6446126699447632
798,7,7,True,0.9919813275337219,0.053858667612075806
799,2,4,False,0.9839874505996704,0.09328830987215042
800,7,7,True,1.0,1.5754815529435418e-13
801,1,1,True,1.0,1.9222613951985767e-12
802,4,4,True,0.9999997615814209,3.3289131806668593e-06
803,7,7,True,1.0,1.9776459225795406e-07
804,4,4,True,0.9657402634620667,0.15393953025341034
805,4,4,True,0.9986345171928406,0.010417577810585499
806,8,8,True,1.0,3.899283171904244e-07
807,4,4,True,0.9615605473518372,0.1660258173942566
808,7,7,True,0.9967790246009827,0.023485764861106873
809,7,7,True,0.999683141708374,0.002869863063097
810,5,3,False,0.9537346959114075,0.19840720295906067
811,3,5,False,0.9990887641906738,0.007290773093700409
812,7,7,True,0.9999018907546997,0.001004288555122912
813,2,2,True,1.0,2.189037284772155e-10
814,0,0,True,0.9934086799621582,0.041067466139793396
815,8,8,True,0.9999998807907104,1.973859752979479e-06
816,9,9,True,0.9999986886978149,2.0340832634246908e-05
817,5,5,True,1.0,5.129610869403223e-08
818,8,1,False,0.5525787472724915,1.0077733993530273
819,3,3,True,0.9108023643493652,0.3113825023174286
820,6,6,True,0.9980227947235107,0.016735916957259178
821,2,2,True,0.9628860950469971,0.16225863993167877
822,0,0,True,0.9938623905181885,0.038561541587114334
823,8,8,True,0.9999897480010986,0.00013004060019738972
824,7,7,True,1.0,2.385303898844171e-10
825,3,3,True,0.999077558517456,0.007599427364766598
826,7,7,True,0.9999926090240479,9.789055184228346e-05
827,6,6,True,1.0,1.3340913085357897e-07
828,5,5,True,0.989704430103302,0.05735541507601738
829,3,3,True,0.9998481273651123,0.0015916061820462346
830,1,1,True,0.9988340735435486,0.009143460541963577
831,3,3,True,0.9974058270454407,0.020559748634696007
832,2,2,True,1.0,2.679563522178796e-07
833,2,2,True,0.9562069177627563,0.179820716381073
834,5,5,True,0.9999997615814209,4.297094619687414e-06
835,4,4,True,0.9963626265525818,0.026016678661108017
836,1,1,True,0.9963675737380981,0.024795910343527794
837,2,2,True,0.9999910593032837,0.00011426966375438496
838,9,9,True,0.9999511241912842,0.0005411164602264762
839,2,2,True,1.0,9.203305198284776e-15
840,7,7,True,1.0,7.220759545845112e-10
841,0,0,True,0.9995788931846619,0.0039924499578773975
842,7,7,True,1.0,3.312155827384089e-10
843,2,2,True,0.9999996423721313,6.54316863801796e-06
844,1,1,True,0.9999998807907104,1.1576161114135175e-06
845,3,0,False,0.7868359684944153,0.5470196604728699
846,2,2,True,1.0,7.383862765664162e-08
847,0,0,True,0.9999879598617554,0.0001511628070147708
848,2,2,True,0.9999996423721313,5.568644610320916e-06
849,4,4,True,1.0,1.1906658992089092e-09
850,7,5,False,0.941466748714447,0.25123700499534607
851,9,1,False,0.8107515573501587,0.4851314127445221
852,8,8,True,0.9999998807907104,2.64680329564726e-06
853,9,1,False,0.8904391527175903,0.34559664130210876
854,0,0,True,0.99280846118927,0.04281695559620857
855,7,7,True,0.9998852014541626,0.00116830097977072
856,7,7,True,0.994937539100647,0.03182649239897728
857,0,0,True,0.9939206838607788,0.03822898119688034
858,7,7,True,0.999885082244873,0.0012266625417396426
859,8,8,True,1.0,7.824509040688099e-09
860,4,7,False,0.6102877855300903,0.6687204241752625
861,6,6,True,0.984477162361145,0.08030465245246887
862,3,3,True,0.9762356281280518,0.13796871900558472
863,3,3,True,0.9998515844345093,0.0014561386778950691
864,0,0,True,0.9999927282333374,9.316163050243631e-05
865,1,1,True,1.0,2.203641003006851e-08
866,3,3,True,0.6337968707084656,0.6799365282058716
867,7,7,True,0.9997894167900085,0.0021593989804387093
868,0,0,True,1.0,8.799231565603804e-09
869,1,9,False,0.9871892333030701,0.06875424087047577
870,3,3,True,0.9983407258987427,0.01234615407884121
871,1,1,True,1.0,3.745391091812043e-26
872,4,5,False,0.49175843596458435,1.0215500593185425
873,2,2,True,1.0,3.2090186063982173e-10
874,3,3,True,1.0,1.3993411762669439e-08
875,8,8,True,1.0,3.5885001636870584e-08
876,4,4,True,1.0,8.652925487240282e-09
877,2,2,True,0.9998842477798462,0.001165160909295082
878,3,3,True,0.98586106300354,0.08643365651369095
879,7,7,True,0.9967865943908691,0.021695351228117943
880,8,8,True,1.0,8.97344349937157e-08
881,4,4,True,0.9999420642852783,0.0006764892605133355
882,3,2,False,0.9807887673377991,0.10071796923875809
883,0,0,True,0.9998863935470581,0.0012454555835574865
884,9,9,True,0.9999549388885498,0.0004980638041161001
885,0,0,True,0.9999992847442627,1.1197198546142317e-05
886,0,0,True,0.9743072390556335,0.12171261757612228
887,1,1,True,0.9207209944725037,0.33305132389068604
888,0,1,False,0.9784207940101624,0.11421646177768707
889,4,4,True,0.6930931210517883,0.6176162362098694
890,4,4,True,1.0,2.5245784129879212e-08
891,6,6,True,0.99974125623703,0.0024750425945967436
892,7,3,False,0.82503342628479,0.5896745920181274
893,6,3,False,0.9484233260154724,0.2385750114917755
894,1,1,True,1.0,1.6103943178968905e-10
895,1,1,True,0.6339171528816223,0.6568400859832764
896,3,3,True,1.0,2.0769594044622863e-08
897,7,7,True,0.9999998807907104,2.2961892227613134e-06
898,3,7,False,0.996098518371582,0.028713827952742577
899,5,5,True,1.0,8.625320901956002e-08
900,2,2,True,0.9926109910011292,0.04965968430042267
901,6,6,True,0.9999982118606567,2.584841422503814e-05
902,6,6,True,1.0,2.488286139634699e-11
903,5,5,True,1.0,3.853128927033822e-09
904,8,8,True,0.9976593255996704,0.017422720789909363
905,7,7,True,0.9977797865867615,0.015955934301018715
906,1,1,True,1.0,2.1123970628256217e-11
907,6,6,True,0.9999985694885254,2.0776766177732497e-05
908,8,8,True,0.9999980926513672,2.706455416046083e-05
909,8,8,True,1.0,4.820962032359155e-11
910,5,3,False,0.9903486967086792,0.06452376395463943
911,3,3,True,0.9999866485595703,0.00017237116117030382
912,0,0,True,0.9995406866073608,0.004081049468368292
913,4,4,True,0.9999834299087524,0.00020508526358753443
914,0,0,True,0.9999699592590332,0.0003485715133138001
915,1,1,True,1.0,6.313791720349848e-14
916,3,3,True,0.5708639025688171,1.2307589054107666
917,8,8,True,0.9999996423721313,6.521167051687371e-06
918,8,8,True,1.0,6.234427418760902e-10
919,0,0,True,1.0,8.648956550949549e-11
